question_id,category,mutation_type,model_name,gold_answer,output,correct_flag,output_len
205,literature,markdown,Qwen/Qwen2.5-1.5B-Instruct,刘禹锡,"“沉舟侧畔千帆过，病树前头万木春。”出自唐代诗人刘禹锡的《酬乐天扬州初逢席上见赠》。

这首诗是刘禹锡被贬官到外地后，在友人白居易的宴会上所作。全诗如下：

```plaintext
巴山楚水凄凉地，二十三年弃置身。
怀旧空吟闻笛赋，到乡翻似烂柯人。
沉舟侧畔千帆过，病树前头万木春。
今日听君歌一曲，暂凭杯酒长精神。
```

在这首诗中，“沉舟侧畔千帆过，病树前头万木春。”这两句描绘了即使遭遇失败或困难，也应看到新的希望和机遇。这与刘禹锡的经历相契合，他在被贬谪期间仍保持乐观的态度，并在逆境中看到了未来的发展前景。",1,261
205,literature,json,Qwen/Qwen2.5-1.5B-Instruct,刘禹锡,"""沉舟侧畔千帆过""出自唐代诗人刘禹锡的《酬乐天扬州初逢席上见赠》。

原文：
巴山楚水凄凉地，二十三年弃置身。
怀旧空吟闻笛赋，到乡翻似烂柯人。
沉舟侧畔千帆过，病树前头万木春。
今日听君歌一曲，暂凭杯酒长精神。

这首诗表达了诗人对友人的怀念和对生活的乐观态度。",1,132
205,literature,code_block,Qwen/Qwen2.5-1.5B-Instruct,刘禹锡,"诗句“沉舟侧畔千帆过，病树前头万木春。”出自唐代诗人刘禹锡的《酬乐天扬州初逢席上见赠》。

这首诗是刘禹锡被贬官到外地后，在友人白居易的宴会上所作。全诗如下：

巴山楚水凄凉地，二十三年弃置身。
怀旧空吟闻笛赋，到乡翻似烂柯人。
沉舟侧畔千帆过，病树前头万木春。
今日听君歌一曲，暂凭杯酒长精神。

在这首诗中，“沉舟侧畔千帆过，病树前头万木春。”这两句描绘了新事物不断涌现、旧事物逐渐消逝的景象，表达了对未来的乐观态度和积极进取的精神。",1,219
205,literature,zh_en_mix,Qwen/Qwen2.5-1.5B-Instruct,刘禹锡,"""沉舟侧畔千帆过，病树前头万木春""是唐代诗人刘禹锡的名句。

这句诗出自《酬乐天扬州初逢席上见赠》（其一），原诗如下：

```plaintext
巴山楚水凄凉地，二十三年弃置身。
怀旧空吟闻笛赋，到乡翻似烂柯人。
沉舟侧畔千帆过，病树前头万木春。
今日听君歌一曲，暂凭杯酒长精神。
```

在这首诗中，刘禹锡以沉舟和病树自比，表达了自己在逆境中的豁达胸怀和对未来的乐观态度。""沉舟侧畔千帆过，病树前头万木春""这两句诗形象生动地描绘了世事变迁、新事物层出不穷的情景，寓意着即使身处困境，也要对未来充满希望，不断进取。

这首诗不仅体现了刘禹锡的个人情感，也反映了他积极向上的人生态度，成为了后世传颂的经典之作。",1,306
205,literature,multi_turn,Qwen/Qwen2.5-1.5B-Instruct,刘禹锡,"“沉舟侧畔千帆过，病树前头万木春。”出自唐代诗人刘禹锡的《酬乐天扬州初逢席上见赠》。

这首诗是刘禹锡被贬官到外地后，在朋友的宴会上所作。全诗如下：

巴山楚水凄凉地，二十三年弃置身。
怀旧空吟闻笛赋，到乡翻似烂柯人。
沉舟侧畔千帆过，病树前头万木春。
今日听君歌一曲，暂凭杯酒长精神。

在这首诗中，“沉舟侧畔千帆过，病树前头万木春”这两句表达了对新事物、新机遇的乐观态度和积极进取的精神。",1,196
206,history,plain,Qwen/Qwen2.5-1.5B-Instruct,南宋,岳飞是南宋时期的人物，他生活在宋高宗赵构统治时期（1127-1162年），因此岳飞抗金属于南宋时期。,1,50
206,history,markdown,Qwen/Qwen2.5-1.5B-Instruct,南宋,岳飞是南宋时期的人物，他生活在宋高宗赵构统治时期（1127-1162年），因此岳飞抗金属于南宋。,1,48
206,history,json,Qwen/Qwen2.5-1.5B-Instruct,南宋,岳飞抗金属于南宋时期，他是南宋著名的抗金将领。,1,23
206,history,code_block,Qwen/Qwen2.5-1.5B-Instruct,南宋,岳飞抗金属于南宋时期。岳飞（1103年-1142年），字鹏举，相州汤阴人，是南宋著名的抗金名将和军事家，被誉为“民族英雄”。他生活在宋高宗绍兴三年至宋孝宗淳熙五年（1133年-1173年）期间，是中国历史上一位杰出的政治家、军事家和爱国者。,1,120
206,history,zh_en_mix,Qwen/Qwen2.5-1.5B-Instruct,南宋,"岳飞（1103年-1142年），字鹏举，相州汤阴人。他生活在南宋时期，是宋高宗赵构时期的著名将领和政治家。

岳飞出生于一个普通农民家庭，自幼勤奋好学，后来成为了一名优秀的武将。在南宋初期，北方地区被金国所控制，而南方则相对稳定。为了抵抗金军的侵略，岳飞积极投身于抗金斗争中，并逐渐发展成为南宋军队中的重要人物。

岳飞的主要贡献在于领导了著名的“岳家军”，这支军队以其英勇善战、纪律严明著称，在多次战役中取得了辉煌战绩。其中最著名的战役包括郾城大捷和朱仙镇之战等，这些胜利极大地鼓舞了民心，增强了南宋军队的士气。

然而，由于岳飞坚持抗金政策，与朝廷内的投降派产生了矛盾，最终导致了他的悲剧命运。1142年，岳飞因反对议和投降而被捕，后被杀害。他的死讯传开后，引起了全国上下对他的高度评价和怀念。

总的来说，岳飞是南宋时期的重要历史人物之一，他的抗金行动对于维护国家统一和民族尊严起到了重要作用。",1,400
206,history,multi_turn,Qwen/Qwen2.5-1.5B-Instruct,南宋,岳飞抗金属于南宋时期。,1,11
207,geography,plain,Qwen/Qwen2.5-1.5B-Instruct,新疆,博斯腾湖位于新疆维吾尔自治区博尔塔拉蒙古自治州博乐市境内，是中国最大的内陆淡水湖。,1,41
207,geography,markdown,Qwen/Qwen2.5-1.5B-Instruct,新疆,博斯腾湖是中国最大的内陆淡水湖，位于新疆维吾尔自治区博尔塔拉蒙古自治州博乐市境内。,1,41
207,geography,json,Qwen/Qwen2.5-1.5B-Instruct,新疆,博斯腾湖位于新疆维吾尔自治区博尔塔拉蒙古自治州博乐市境内，是中国最大的内陆淡水湖。,1,41
207,geography,code_block,Qwen/Qwen2.5-1.5B-Instruct,新疆,博斯腾湖是中国最大的内陆淡水湖，位于新疆维吾尔自治区博尔塔拉蒙古自治州博乐市境内。,1,41
207,geography,zh_en_mix,Qwen/Qwen2.5-1.5B-Instruct,新疆,"博斯腾湖是中国最大的内陆淡水湖，位于新疆维吾尔自治区塔里木盆地中心，是准噶尔盆地和塔里木盆地之间的天然湖泊。

博斯腾湖总面积约为10,253平方公里（4,000平方英里），其中8,679平方公里（3,360平方英里）为淡水湖面，其余部分为咸水湖面。湖面海拔约1,400米（4,600英尺），平均深度为1.5米（5英尺）。湖中生活着多种鱼类、鸟类和其他生物。

博斯腾湖不仅是新疆的重要水源地之一，也是重要的旅游景点。每年吸引大量游客前来观赏湖光山色，体验当地的文化和自然风光。",1,239
207,geography,multi_turn,Qwen/Qwen2.5-1.5B-Instruct,新疆,博斯腾湖位于新疆维吾尔自治区博尔塔拉蒙古自治州博乐市境内。,1,29
208,science,plain,Qwen/Qwen2.5-1.5B-Instruct,CuO,氧化铜的化学式是CuO。,1,12
208,science,markdown,Qwen/Qwen2.5-1.5B-Instruct,CuO,氧化铜的化学式是CuO。,1,12
208,science,json,Qwen/Qwen2.5-1.5B-Instruct,CuO,氧化铜的化学式是CuO。,1,12
208,science,code_block,Qwen/Qwen2.5-1.5B-Instruct,CuO,氧化铜的化学式是CuO。,1,12
208,science,zh_en_mix,Qwen/Qwen2.5-1.5B-Instruct,CuO,"氧化铜（Cupric Oxide）是一种无机化合物，其化学式为CuO。

在化学中，氧化物是指含有氧元素的化合物。氧化铜是铜的一种氧化物，其中铜以+2价的形式存在，而氧则以-2价的形式存在。这种结构使得氧化铜具有独特的物理和化学性质。

氧化铜在自然界中可以以多种形式出现，包括单质、矿物和化合物。例如，它可以在高温下与碳反应生成铜和二氧化碳：

\[ 2Cu + C \xrightarrow{高温} Cu_2O + CO \]

此外，氧化铜还常用于工业生产中作为催化剂或添加剂，以及在某些电池和涂料中作为成分。",1,258
208,science,multi_turn,Qwen/Qwen2.5-1.5B-Instruct,CuO,氧化铜的化学式是CuO。,1,12
209,geography,plain,Qwen/Qwen2.5-1.5B-Instruct,山东,威海位于中国山东省。,1,10
209,geography,markdown,Qwen/Qwen2.5-1.5B-Instruct,山东,威海位于中国山东省。,1,10
209,geography,json,Qwen/Qwen2.5-1.5B-Instruct,山东,威海位于中国的山东省。,1,11
209,geography,code_block,Qwen/Qwen2.5-1.5B-Instruct,山东,威海位于中国山东省。,1,10
209,geography,zh_en_mix,Qwen/Qwen2.5-1.5B-Instruct,山东,"威海位于中国的山东省，是中国的一个地级市。威海市地处山东半岛东南部沿海地区，东临黄海，西接莱州湾，北濒渤海，南与韩国交界。威海市下辖1个区、4个县和2个县级市，总面积为3056平方公里。

威海市是山东省重要的港口城市之一，也是中国北方重要的经济中心之一。威海市拥有丰富的海洋资源和旅游资源，包括著名的刘公岛、荣成石岛湾等著名景点。此外，威海市还是中国北方重要的工业基地之一，拥有众多的制造业企业和科研机构。",1,204
209,geography,multi_turn,Qwen/Qwen2.5-1.5B-Instruct,山东,威海位于中国的山东省。,1,11
210,literature,plain,Qwen/Qwen2.5-1.5B-Instruct,贾谊,《过秦论》是西汉政论家贾谊创作的一篇政论文，分为上、中、下三篇。,1,32
210,literature,markdown,Qwen/Qwen2.5-1.5B-Instruct,贾谊,"《过秦论》是西汉政论家贾谊创作的一篇重要政论文，分为上、中、下三篇。其中，“过”字在这里有“超过”的意思，表示对秦国历史和现状进行评论。这篇作品主要分析了秦始皇统一六国后采取的措施及其后果，并对其灭亡的原因进行了深刻的剖析。

《过秦论》的作者是贾谊（公元前203年—前169年），他是西汉初年的著名政治家、文学家和思想家。贾谊出生于河南洛阳，年轻时即以才学著称，曾多次被举荐为孝廉，但因不满当时的政治腐败而辞官归乡。后来他游历各地，广泛接触社会，积累了丰富的政治经验。贾谊在政治上主张改革，反对暴政，提倡法治，他的文章也反映了这一时期的主流思想。《过秦论》是他代表作之一，通过生动的历史叙述和深刻的思想分析，展现了他对国家兴衰的独到见解。",1,320
210,literature,json,Qwen/Qwen2.5-1.5B-Instruct,贾谊,《过秦论》是西汉政论家贾谊创作的一篇政论文，分为上、中、下三篇。,1,32
210,literature,code_block,Qwen/Qwen2.5-1.5B-Instruct,贾谊,"《过秦论》是西汉政论家贾谊创作的一篇重要政论文，分为上、中、下三篇。全篇以秦始皇统一六国为背景，通过对比分析，论述了秦朝迅速灭亡的原因和教训，表达了对秦王朝覆灭的惋惜之情以及对后世统治者的警示。

《过秦论》的作者是贾谊（公元前203年—前169年），字少卿，洛阳人，西汉初年的政治家、文学家。贾谊在年轻时就表现出非凡的政治才能和文学才华，曾多次被举荐担任高官，但因不满当时的社会现实而辞官归乡。他后来成为著名的政论家，著有《新书》等著作。《过秦论》是他最具代表性的作品之一，也是中国历史上最早的一篇系统性史论文章。",1,258
210,literature,zh_en_mix,Qwen/Qwen2.5-1.5B-Instruct,贾谊,"《过秦论》是西汉政论家、文学家贾谊的一篇重要政治论文，共分为上、中、下三篇。其中，“过”在这里有“超过”的意思，所以全称应为《过秦论》，而非《过秦书》。

《过秦论》的作者是贾谊（约公元前200年—前168年），字少卿，洛阳人，西汉初年的著名政治家、文学家和思想家。他出生于一个官宦家庭，自幼聪颖好学，博闻强识，尤其擅长辞赋创作。贾谊在年轻时就以才华横溢而闻名，曾多次被举荐为贤良方正，但因直言敢谏，触怒了当时的权贵，最终被贬谪到长沙做太傅之职。

《过秦论》是贾谊在宣帝时期所作，主要针对当时社会上的暴政现象，对秦始皇统一六国后采取的措施进行了全面分析，并对其失败的原因进行了深刻剖析。文章通过对比秦朝与战国时期的形势，揭示了秦朝灭亡的根本原因在于其过度扩张、滥用民力以及对外战争的频繁导致国家财政危机，最终导致了秦朝的覆灭。

《过秦论》不仅是一部历史评论作品，也是贾谊的政治哲学和社会批判之作，它对中国古代史的研究具有重要的参考价值。",1,420
210,literature,multi_turn,Qwen/Qwen2.5-1.5B-Instruct,贾谊,《过秦论》是西汉政论家贾谊创作的一篇重要文章，全名为《过秦论上》和《过秦论下》，共两篇。这篇文章通过叙述秦国的强大与迅速灭亡的过程，深刻地揭示了秦朝速亡的原因，并对当时的统治者提出了批评和警告。,1,97
211,history,plain,Qwen/Qwen2.5-1.5B-Instruct,明,土木堡之变发生于明朝。,1,11
211,history,markdown,Qwen/Qwen2.5-1.5B-Instruct,明,土木堡之变发生于明朝。,1,11
211,history,json,Qwen/Qwen2.5-1.5B-Instruct,明,土木堡之变发生于明朝。,1,11
211,history,code_block,Qwen/Qwen2.5-1.5B-Instruct,明,土木堡之变发生于明朝。,1,11
211,history,zh_en_mix,Qwen/Qwen2.5-1.5B-Instruct,明,"""土木堡之变""（也称作“土木堡之役”）发生于明朝末年，具体来说是在1573年的秋天。

这个事件是明朝与瓦剌部之间的一次重要战役，也是明朝灭亡的一个标志。以下是关于这次事件的一些详细信息：

1. 时间：1573年9月24日

2. 地点：北京城外的土木堡

3. 参战方：
   - 明朝：朱棣（明成祖）、皇太极（后改号为清太宗）
   - 瓦剌部：努尔哈赤

4. 战争背景：
   - 由于明朝在北方边境的长期战争和财政危机，朱棣决定采取军事行动来解决这些问题。
   - 清朝的努尔哈赤则认为这是对他的威胁，并准备反击。

5. 战斗过程：
   - 朱棣率领明朝军队进攻北京城，但被努尔哈赤击败。
   - 朱棣逃往土木堡，随后被俘虏。

6. 结果：
   - 这场战斗导致了明朝的衰落，最终导致了明朝的灭亡。
   - 朱棣被押解回北京，不久后病逝。

7. 影响：
   - ""土木堡之变""标志着明朝的衰败，加速了其灭亡的过程。
   - 清朝趁机崛起，成为新的统治者。

总的来说，“土木堡之变”是明朝历史上的一个重要转折点，它不仅改变了明朝的命运，也为后来清朝的建立奠定了基础。",1,499
